Date,People
18-Dec,0
18-Dec,0
18-Dec,1
18-Dec,0
18-Dec,0
18-Dec,1
18-Dec,2
18-Dec,1
18-Dec,10
18-Dec,2
18-Dec,0
18-Dec,0
18-Dec,1
18-Dec,4
18-Dec,6
18-Dec,7
18-Dec,16
18-Dec,30
18-Dec,32
18-Dec,24
18-Dec,22
18-Dec,28
18-Dec,19
18-Dec,25
18-Dec,26
18-Dec,50
18-Dec,42
18-Dec,32
18-Dec,42
18-Dec,26
18-Dec,15
18-Dec,27
18-Dec,26
18-Dec,13
18-Dec,15
18-Dec,12
18-Dec,22
18-Dec,17
18-Dec,15
18-Dec,12
18-Dec,22
18-Dec,11
18-Dec,9
18-Dec,2
18-Dec,6
18-Dec,2
18-Dec,0
18-Dec,0
19-Dec,1
19-Dec,0
19-Dec,0
19-Dec,0
19-Dec,0
19-Dec,0
19-Dec,2
19-Dec,2
19-Dec,2
19-Dec,3
19-Dec,0
19-Dec,0
19-Dec,1
19-Dec,1
19-Dec,5
19-Dec,6
19-Dec,13
19-Dec,36
19-Dec,30
19-Dec,31
19-Dec,38
19-Dec,27
19-Dec,22
19-Dec,29
19-Dec,43
19-Dec,77
19-Dec,71
19-Dec,75
19-Dec,52
19-Dec,54
19-Dec,58
19-Dec,47
19-Dec,22
19-Dec,13
19-Dec,19
19-Dec,19
19-Dec,24
19-Dec,13
19-Dec,11
19-Dec,12
19-Dec,14
19-Dec,6
19-Dec,8
19-Dec,2
19-Dec,4
19-Dec,2
19-Dec,3
19-Dec,1
20-Dec,2
20-Dec,0
20-Dec,0
20-Dec,0
20-Dec,0
20-Dec,0
20-Dec,3
20-Dec,3
20-Dec,2
20-Dec,3
20-Dec,0
20-Dec,1
20-Dec,3
20-Dec,1
20-Dec,4
20-Dec,3
20-Dec,13
20-Dec,25
20-Dec,31
20-Dec,24
20-Dec,28
20-Dec,22
20-Dec,19
20-Dec,19
20-Dec,25
20-Dec,31
20-Dec,52
20-Dec,51
20-Dec,33
20-Dec,24
20-Dec,19
20-Dec,20
20-Dec,16
20-Dec,32
20-Dec,14
20-Dec,7
20-Dec,20
20-Dec,11
20-Dec,18
20-Dec,8
20-Dec,11
20-Dec,11
20-Dec,11
20-Dec,3
20-Dec,2
20-Dec,2
20-Dec,0
20-Dec,0
21-Dec,0
21-Dec,0
21-Dec,1
21-Dec,0
21-Dec,0
21-Dec,0
21-Dec,0
21-Dec,0
21-Dec,1
21-Dec,0
21-Dec,0
21-Dec,0
21-Dec,0
21-Dec,1
21-Dec,4
21-Dec,0
21-Dec,1
21-Dec,4
21-Dec,7
21-Dec,8
21-Dec,15
21-Dec,8
21-Dec,10
21-Dec,6
21-Dec,7
21-Dec,13
21-Dec,16
21-Dec,13
21-Dec,23
21-Dec,12
21-Dec,10
21-Dec,10
21-Dec,7
21-Dec,17
21-Dec,8
21-Dec,12
21-Dec,6
21-Dec,7
21-Dec,12
21-Dec,10
21-Dec,7
21-Dec,3
21-Dec,6
21-Dec,3
21-Dec,1
21-Dec,1
21-Dec,0
21-Dec,1
22-Dec,0
22-Dec,0
22-Dec,0
22-Dec,3
22-Dec,0
22-Dec,1
22-Dec,0
22-Dec,1
22-Dec,0
22-Dec,0
22-Dec,1
22-Dec,0
22-Dec,0
22-Dec,0
22-Dec,0
22-Dec,0
22-Dec,2
22-Dec,3
22-Dec,2
22-Dec,5
22-Dec,8
22-Dec,6
22-Dec,3
22-Dec,11
22-Dec,4
22-Dec,15
22-Dec,15
22-Dec,17
22-Dec,6
22-Dec,6
22-Dec,10
22-Dec,5
22-Dec,10
22-Dec,5
22-Dec,7
22-Dec,8
22-Dec,2
22-Dec,7
22-Dec,7
22-Dec,11
22-Dec,7
22-Dec,4
22-Dec,4
22-Dec,4
22-Dec,2
22-Dec,2
22-Dec,1
22-Dec,1
23-Dec,0
23-Dec,1
23-Dec,1
23-Dec,0
23-Dec,0
23-Dec,1
23-Dec,4
23-Dec,1
23-Dec,0
23-Dec,8
23-Dec,1
23-Dec,0
23-Dec,0
23-Dec,2
23-Dec,4
23-Dec,5
23-Dec,8
23-Dec,13
23-Dec,20
23-Dec,18
23-Dec,23
23-Dec,8
23-Dec,17
23-Dec,16
23-Dec,16
23-Dec,31
23-Dec,25
23-Dec,35
23-Dec,23
23-Dec,19
23-Dec,17
23-Dec,24
23-Dec,12
23-Dec,4
23-Dec,13
23-Dec,10
23-Dec,11
23-Dec,13
23-Dec,12
23-Dec,16
23-Dec,10
23-Dec,11
23-Dec,6
23-Dec,4
23-Dec,4
23-Dec,1
23-Dec,1
23-Dec,0
24-Dec,0
24-Dec,1
24-Dec,0
24-Dec,1
24-Dec,0
24-Dec,1
24-Dec,4
24-Dec,1
24-Dec,2
24-Dec,0
24-Dec,0
24-Dec,0
24-Dec,0
24-Dec,7
24-Dec,2
24-Dec,0
24-Dec,4
24-Dec,9
24-Dec,15
24-Dec,19
24-Dec,13
24-Dec,9
24-Dec,16
24-Dec,9
24-Dec,12
24-Dec,20
24-Dec,18
24-Dec,15
24-Dec,12
24-Dec,20
24-Dec,15
24-Dec,14
24-Dec,11
24-Dec,21
24-Dec,8
24-Dec,3
24-Dec,13
24-Dec,9
24-Dec,10
24-Dec,5
24-Dec,15
24-Dec,5
24-Dec,0
24-Dec,2
24-Dec,2
24-Dec,2
24-Dec,0
24-Dec,0
25-Dec,1
25-Dec,1
25-Dec,1
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,0
25-Dec,2
25-Dec,2
25-Dec,1
25-Dec,1
25-Dec,5
25-Dec,4
25-Dec,9
25-Dec,5
25-Dec,2
25-Dec,4
25-Dec,7
25-Dec,9
25-Dec,13
25-Dec,12
25-Dec,9
25-Dec,9
25-Dec,7
25-Dec,5
25-Dec,6
25-Dec,6
25-Dec,3
25-Dec,6
25-Dec,4
25-Dec,3
25-Dec,9
25-Dec,6
25-Dec,2
25-Dec,3
25-Dec,2
25-Dec,2
25-Dec,2
25-Dec,0
25-Dec,2
25-Dec,0
26-Dec,0
26-Dec,1
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,1
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,0
26-Dec,1
26-Dec,3
26-Dec,1
26-Dec,2
26-Dec,6
26-Dec,5
26-Dec,6
26-Dec,8
26-Dec,5
26-Dec,11
26-Dec,10
26-Dec,11
26-Dec,12
26-Dec,8
26-Dec,9
26-Dec,12
26-Dec,7
26-Dec,11
26-Dec,4
26-Dec,4
26-Dec,3
26-Dec,3
26-Dec,7
26-Dec,4
26-Dec,12
26-Dec,5
26-Dec,3
26-Dec,2
26-Dec,8
26-Dec,3
26-Dec,3
26-Dec,0
26-Dec,1
26-Dec,1
27-Dec,2
27-Dec,0
27-Dec,0
27-Dec,0
27-Dec,0
27-Dec,0
27-Dec,2
27-Dec,0
27-Dec,0
27-Dec,1
27-Dec,0
27-Dec,0
27-Dec,1
27-Dec,1
27-Dec,1
27-Dec,3
27-Dec,0
27-Dec,3
27-Dec,8
27-Dec,13
27-Dec,3
27-Dec,15
27-Dec,11
27-Dec,13
27-Dec,10
27-Dec,9
27-Dec,21
27-Dec,7
27-Dec,6
27-Dec,17
27-Dec,10
27-Dec,11
27-Dec,5
27-Dec,9
27-Dec,4
27-Dec,8
27-Dec,8
27-Dec,6
27-Dec,6
27-Dec,6
27-Dec,9
27-Dec,10
27-Dec,10
27-Dec,2
27-Dec,1
27-Dec,1
27-Dec,2
27-Dec,2
28-Dec,1
28-Dec,0
28-Dec,0
28-Dec,0
28-Dec,0
28-Dec,2
28-Dec,0
28-Dec,0
28-Dec,2
28-Dec,0
28-Dec,0
28-Dec,0
28-Dec,0
28-Dec,0
28-Dec,0
28-Dec,3
28-Dec,0
28-Dec,9
28-Dec,5
28-Dec,4
28-Dec,8
28-Dec,7
28-Dec,2
28-Dec,5
28-Dec,8
28-Dec,10
28-Dec,16
28-Dec,12
28-Dec,5
28-Dec,11
28-Dec,9
28-Dec,13
28-Dec,8
28-Dec,5
28-Dec,6
28-Dec,6
28-Dec,11
28-Dec,7
28-Dec,11
28-Dec,10
28-Dec,12
28-Dec,5
28-Dec,4
28-Dec,7
28-Dec,2
28-Dec,0
28-Dec,0
28-Dec,1
31-Dec,1
31-Dec,1
31-Dec,0
31-Dec,0
31-Dec,0
31-Dec,0
31-Dec,0
31-Dec,0
31-Dec,0
31-Dec,1
31-Dec,0
31-Dec,0
31-Dec,0
31-Dec,1
31-Dec,0
31-Dec,1
31-Dec,1
31-Dec,3
31-Dec,11
31-Dec,16
31-Dec,12
31-Dec,6
31-Dec,6
31-Dec,10
31-Dec,6
31-Dec,16
31-Dec,11
31-Dec,7
31-Dec,12
31-Dec,13
31-Dec,4
31-Dec,10
31-Dec,11
31-Dec,10
31-Dec,3
31-Dec,4
31-Dec,6
31-Dec,6
31-Dec,3
31-Dec,9
31-Dec,7
31-Dec,2
31-Dec,1
31-Dec,0
31-Dec,6
31-Dec,4
31-Dec,0
31-Dec,0
1-Jan,3
1-Jan,4
1-Jan,4
1-Jan,1
1-Jan,0
1-Jan,2
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,0
1-Jan,1
1-Jan,2
1-Jan,6
1-Jan,7
1-Jan,3
1-Jan,5
1-Jan,9
1-Jan,6
1-Jan,9
1-Jan,5
1-Jan,11
1-Jan,14
1-Jan,12
1-Jan,6
1-Jan,7
1-Jan,4
1-Jan,9
1-Jan,0
1-Jan,7
1-Jan,5
1-Jan,11
1-Jan,14
1-Jan,5
1-Jan,0
1-Jan,2
1-Jan,3
1-Jan,2
1-Jan,1
1-Jan,0
1-Jan,2
1-Jan,3
2-Jan,0
2-Jan,1
2-Jan,0
2-Jan,0
2-Jan,0
2-Jan,0
2-Jan,0
2-Jan,0
2-Jan,0
2-Jan,1
2-Jan,0
2-Jan,5
2-Jan,2
2-Jan,0
2-Jan,0
2-Jan,2
2-Jan,4
2-Jan,11
2-Jan,12
2-Jan,21
2-Jan,12
2-Jan,9
2-Jan,16
2-Jan,11
2-Jan,9
2-Jan,27
2-Jan,26
2-Jan,25
2-Jan,13
2-Jan,21
2-Jan,15
2-Jan,11
2-Jan,18
2-Jan,18
2-Jan,15
2-Jan,4
2-Jan,8
2-Jan,14
2-Jan,18
2-Jan,10
2-Jan,15
2-Jan,9
2-Jan,7
2-Jan,2
2-Jan,0
2-Jan,0
2-Jan,2
2-Jan,0
3-Jan,2
3-Jan,2
3-Jan,0
3-Jan,1
3-Jan,0
3-Jan,0
3-Jan,0
3-Jan,0
3-Jan,2
3-Jan,2
3-Jan,0
3-Jan,1
3-Jan,3
3-Jan,0
3-Jan,1
3-Jan,4
3-Jan,5
3-Jan,12
3-Jan,14
3-Jan,17
3-Jan,14
3-Jan,16
3-Jan,21
3-Jan,16
3-Jan,16
3-Jan,18
3-Jan,31
3-Jan,30
3-Jan,20
3-Jan,19
3-Jan,30
3-Jan,21
3-Jan,10
3-Jan,10
3-Jan,8
3-Jan,7
3-Jan,14
3-Jan,17
3-Jan,16
3-Jan,15
3-Jan,9
3-Jan,9
3-Jan,8
3-Jan,2
3-Jan,3
3-Jan,2
3-Jan,1
3-Jan,0
4-Jan,2
4-Jan,0
4-Jan,0
4-Jan,0
4-Jan,0
4-Jan,0
4-Jan,2
4-Jan,0
4-Jan,0
4-Jan,1
4-Jan,0
4-Jan,2
4-Jan,1
4-Jan,1
4-Jan,1
4-Jan,0
4-Jan,1
4-Jan,7
4-Jan,6
4-Jan,15
4-Jan,10
4-Jan,14
4-Jan,12
4-Jan,20
4-Jan,13
4-Jan,32
4-Jan,26
4-Jan,18
4-Jan,20
4-Jan,18
4-Jan,21
4-Jan,24
4-Jan,13
4-Jan,19
4-Jan,11
4-Jan,7
4-Jan,17
4-Jan,19
4-Jan,12
4-Jan,17
4-Jan,11
4-Jan,7
4-Jan,7
4-Jan,4
4-Jan,1
4-Jan,7
4-Jan,1
4-Jan,0
5-Jan,1
5-Jan,1
5-Jan,1
5-Jan,0
5-Jan,3
5-Jan,0
5-Jan,0
5-Jan,0
5-Jan,0
5-Jan,0
5-Jan,0
5-Jan,0
5-Jan,1
5-Jan,0
5-Jan,1
5-Jan,2
5-Jan,1
5-Jan,1
5-Jan,4
5-Jan,9
5-Jan,5
5-Jan,5
5-Jan,9
5-Jan,6
5-Jan,12
5-Jan,12
5-Jan,20
5-Jan,9
5-Jan,9
5-Jan,12
5-Jan,9
5-Jan,9
5-Jan,12
5-Jan,9
5-Jan,4
5-Jan,3
5-Jan,6
5-Jan,10
5-Jan,13
5-Jan,4
5-Jan,5
5-Jan,4
5-Jan,3
5-Jan,2
5-Jan,2
5-Jan,6
5-Jan,3
5-Jan,1
6-Jan,0
6-Jan,0
6-Jan,0
6-Jan,1
6-Jan,1
6-Jan,1
6-Jan,4
6-Jan,0
6-Jan,0
6-Jan,3
6-Jan,0
6-Jan,0
6-Jan,1
6-Jan,2
6-Jan,3
6-Jan,7
6-Jan,13
6-Jan,29
6-Jan,36
6-Jan,17
6-Jan,25
6-Jan,16
6-Jan,13
6-Jan,19
6-Jan,26
6-Jan,37
6-Jan,32
6-Jan,22
6-Jan,31
6-Jan,22
6-Jan,23
6-Jan,14
6-Jan,16
6-Jan,19
6-Jan,21
6-Jan,13
6-Jan,18
6-Jan,18
6-Jan,13
6-Jan,19
6-Jan,4
6-Jan,4
6-Jan,1
6-Jan,3
6-Jan,1
6-Jan,0
6-Jan,1
6-Jan,2
7-Jan,0
7-Jan,1
7-Jan,1
7-Jan,0
7-Jan,0
7-Jan,0
7-Jan,3
7-Jan,2
7-Jan,0
7-Jan,1
7-Jan,1
7-Jan,0
7-Jan,1
7-Jan,0
7-Jan,1
7-Jan,4
7-Jan,14
7-Jan,26
7-Jan,34
7-Jan,19
7-Jan,31
7-Jan,17
7-Jan,13
7-Jan,18
7-Jan,15
7-Jan,33
7-Jan,31
7-Jan,35
7-Jan,30
7-Jan,27
7-Jan,16
7-Jan,27
7-Jan,16
7-Jan,13
7-Jan,19
7-Jan,17
7-Jan,20
7-Jan,19
7-Jan,13
7-Jan,14
7-Jan,9
7-Jan,14
7-Jan,4
7-Jan,4
7-Jan,3
7-Jan,1
7-Jan,3
7-Jan,0
9-Jan,1
9-Jan,3
9-Jan,0
9-Jan,0
9-Jan,3
9-Jan,0
9-Jan,4
9-Jan,1
9-Jan,0
9-Jan,0
9-Jan,3
9-Jan,0
9-Jan,1
9-Jan,3
9-Jan,5
9-Jan,5
9-Jan,11
9-Jan,30
9-Jan,35
9-Jan,29
9-Jan,15
9-Jan,16
9-Jan,21
9-Jan,15
9-Jan,26
9-Jan,33
9-Jan,35
9-Jan,32
9-Jan,35
9-Jan,35
9-Jan,20
9-Jan,15
9-Jan,17
9-Jan,22
9-Jan,19
9-Jan,17
9-Jan,18
9-Jan,19
9-Jan,25
9-Jan,13
9-Jan,10
9-Jan,8
9-Jan,9
9-Jan,4
9-Jan,1
9-Jan,2
9-Jan,6
9-Jan,5
10-Jan,0
10-Jan,0
10-Jan,0
10-Jan,0
10-Jan,2
10-Jan,0
10-Jan,5
10-Jan,0
10-Jan,2
10-Jan,3
10-Jan,0
10-Jan,1
10-Jan,0
10-Jan,1
10-Jan,4
10-Jan,7
10-Jan,13
10-Jan,23
10-Jan,31
10-Jan,28
10-Jan,26
10-Jan,24
10-Jan,19
10-Jan,17
10-Jan,19
10-Jan,30
10-Jan,23
10-Jan,50
10-Jan,28
10-Jan,28
10-Jan,28
10-Jan,28
10-Jan,19
10-Jan,11
10-Jan,17
10-Jan,9
10-Jan,17
10-Jan,17
10-Jan,11
10-Jan,14
10-Jan,9
10-Jan,10
10-Jan,8
10-Jan,2
10-Jan,1
10-Jan,1
10-Jan,2
10-Jan,4
11-Jan,0
11-Jan,0
11-Jan,1
11-Jan,0
11-Jan,1
11-Jan,3
11-Jan,0
11-Jan,2
11-Jan,0
11-Jan,1
11-Jan,0
11-Jan,0
11-Jan,0
11-Jan,0
11-Jan,0
11-Jan,2
11-Jan,3
11-Jan,3
11-Jan,5
11-Jan,7
11-Jan,6
11-Jan,18
11-Jan,13
11-Jan,9
11-Jan,10
11-Jan,15
11-Jan,17
11-Jan,14
11-Jan,15
11-Jan,13
11-Jan,19
11-Jan,12
11-Jan,13
11-Jan,9
11-Jan,16
11-Jan,8
11-Jan,7
11-Jan,12
11-Jan,14
11-Jan,6
11-Jan,7
11-Jan,3
11-Jan,3
11-Jan,16
11-Jan,1
11-Jan,2
11-Jan,3
11-Jan,1
12-Jan,1
12-Jan,0
12-Jan,0
12-Jan,0
12-Jan,0
12-Jan,1
12-Jan,1
12-Jan,0
12-Jan,0
12-Jan,0
12-Jan,0
12-Jan,0
12-Jan,0
12-Jan,1
12-Jan,0
12-Jan,1
12-Jan,1
12-Jan,2
12-Jan,3
12-Jan,9
12-Jan,7
12-Jan,2
12-Jan,10
12-Jan,10
12-Jan,8
12-Jan,8
12-Jan,16
12-Jan,6
12-Jan,14
12-Jan,11
12-Jan,16
12-Jan,7
12-Jan,8
12-Jan,7
12-Jan,6
12-Jan,10
12-Jan,11
12-Jan,13
12-Jan,6
12-Jan,9
12-Jan,7
12-Jan,10
12-Jan,4
12-Jan,2
12-Jan,3
12-Jan,0
12-Jan,1
12-Jan,2
13-Jan,1
13-Jan,1
13-Jan,2
13-Jan,1
13-Jan,0
13-Jan,0
13-Jan,5
13-Jan,0
13-Jan,4
13-Jan,2
13-Jan,2
13-Jan,1
13-Jan,0
13-Jan,3
13-Jan,7
13-Jan,7
13-Jan,9
13-Jan,36
13-Jan,43
13-Jan,56
13-Jan,31
13-Jan,32
13-Jan,24
13-Jan,26
13-Jan,17
13-Jan,51
13-Jan,55
13-Jan,74
13-Jan,41
13-Jan,25
13-Jan,30
13-Jan,21
13-Jan,21
13-Jan,19
13-Jan,18
13-Jan,14
13-Jan,23
13-Jan,14
13-Jan,12
13-Jan,10
13-Jan,21
13-Jan,16
13-Jan,12
13-Jan,2
13-Jan,1
13-Jan,1
13-Jan,1
13-Jan,1
14-Jan,1
14-Jan,0
14-Jan,1
14-Jan,2
14-Jan,1
14-Jan,0
14-Jan,5
14-Jan,1
14-Jan,1
14-Jan,1
14-Jan,0
14-Jan,3
14-Jan,1
14-Jan,4
14-Jan,3
14-Jan,6
14-Jan,12
14-Jan,36
14-Jan,30
14-Jan,34
14-Jan,21
14-Jan,17
14-Jan,14
14-Jan,18
14-Jan,20
14-Jan,36
14-Jan,38
14-Jan,21
14-Jan,33
14-Jan,28
14-Jan,18
14-Jan,19
14-Jan,17
14-Jan,11
14-Jan,23
14-Jan,14
14-Jan,17
14-Jan,11
14-Jan,16
14-Jan,18
14-Jan,8
14-Jan,9
14-Jan,5
14-Jan,3
14-Jan,6
14-Jan,1
14-Jan,2
14-Jan,1
15-Jan,2
15-Jan,0
15-Jan,0
15-Jan,0
15-Jan,0
15-Jan,1
15-Jan,5
15-Jan,1
15-Jan,4
15-Jan,0
15-Jan,1
15-Jan,2
15-Jan,0
15-Jan,2
15-Jan,2
15-Jan,1
15-Jan,7
15-Jan,32
15-Jan,42
15-Jan,54
15-Jan,33
15-Jan,23
15-Jan,35
15-Jan,25
15-Jan,23
15-Jan,39
15-Jan,55
15-Jan,56
15-Jan,31
15-Jan,42
15-Jan,31
15-Jan,26
15-Jan,31
15-Jan,23
15-Jan,32
15-Jan,25
15-Jan,21
15-Jan,10
15-Jan,10
15-Jan,10
15-Jan,5
15-Jan,9
15-Jan,9
15-Jan,4
15-Jan,3
15-Jan,1
15-Jan,0
15-Jan,2
16-Jan,0
16-Jan,0
16-Jan,1
16-Jan,0
16-Jan,0
16-Jan,0
16-Jan,4
16-Jan,0
16-Jan,2
16-Jan,5
16-Jan,0
16-Jan,2
16-Jan,1
16-Jan,5
16-Jan,3
16-Jan,10
16-Jan,17
16-Jan,33
16-Jan,41
16-Jan,22
16-Jan,26
16-Jan,18
16-Jan,13
16-Jan,23
16-Jan,21
16-Jan,32
16-Jan,35
16-Jan,26
16-Jan,16
16-Jan,30
16-Jan,18
16-Jan,30
16-Jan,17
16-Jan,21
16-Jan,20
16-Jan,14
16-Jan,20
16-Jan,9
16-Jan,20
16-Jan,25
16-Jan,15
16-Jan,13
16-Jan,6
16-Jan,4
16-Jan,4
16-Jan,5
16-Jan,1
16-Jan,3
17-Jan,1
17-Jan,2
17-Jan,0
17-Jan,1
17-Jan,0
17-Jan,0
17-Jan,3
17-Jan,2
17-Jan,0
17-Jan,4
17-Jan,0
17-Jan,1
17-Jan,0
17-Jan,0
17-Jan,2
17-Jan,10
17-Jan,14
17-Jan,30
17-Jan,49
17-Jan,44
17-Jan,28
17-Jan,38
17-Jan,22
17-Jan,37
17-Jan,24
17-Jan,28
17-Jan,32
17-Jan,21
17-Jan,39
17-Jan,18
17-Jan,21
17-Jan,20
17-Jan,19
17-Jan,18
17-Jan,20
17-Jan,25
17-Jan,23
17-Jan,18
17-Jan,13
17-Jan,9
17-Jan,9
17-Jan,9
17-Jan,6
17-Jan,3
17-Jan,4
17-Jan,4
17-Jan,2
17-Jan,3
18-Jan,1
18-Jan,1
18-Jan,1
18-Jan,1
18-Jan,2
18-Jan,0
18-Jan,0
18-Jan,1
18-Jan,1
18-Jan,0
18-Jan,0
18-Jan,0
18-Jan,0
18-Jan,0
18-Jan,2
18-Jan,4
18-Jan,4
18-Jan,3
18-Jan,8
18-Jan,15
18-Jan,9
18-Jan,16
18-Jan,9
18-Jan,9
18-Jan,20
18-Jan,21
18-Jan,7
18-Jan,17
18-Jan,16
18-Jan,17
18-Jan,21
18-Jan,13
18-Jan,19
18-Jan,6
18-Jan,11
18-Jan,6
18-Jan,10
18-Jan,6
18-Jan,13
18-Jan,5
18-Jan,3
18-Jan,3
18-Jan,4
18-Jan,1
18-Jan,4
18-Jan,2
18-Jan,1
18-Jan,1
19-Jan,0
19-Jan,0
19-Jan,2
19-Jan,0
19-Jan,0
19-Jan,0
19-Jan,0
19-Jan,1
19-Jan,1
19-Jan,0
19-Jan,0
19-Jan,0
19-Jan,1
19-Jan,2
19-Jan,0
19-Jan,2
19-Jan,1
19-Jan,2
19-Jan,4
19-Jan,5
19-Jan,8
19-Jan,5
19-Jan,8
19-Jan,7
19-Jan,8
19-Jan,10
19-Jan,10
19-Jan,5
19-Jan,20
19-Jan,5
19-Jan,5
19-Jan,3
19-Jan,7
19-Jan,2
19-Jan,3
19-Jan,12
19-Jan,5
19-Jan,12
19-Jan,11
19-Jan,9
19-Jan,4
19-Jan,6
19-Jan,2
19-Jan,2
19-Jan,2
19-Jan,0
19-Jan,3
19-Jan,2
20-Jan,0
20-Jan,0
20-Jan,0
20-Jan,1
20-Jan,0
20-Jan,1
20-Jan,5
20-Jan,0
20-Jan,2
20-Jan,4
20-Jan,0
20-Jan,1
20-Jan,1
20-Jan,1
20-Jan,6
20-Jan,4
20-Jan,12
20-Jan,32
20-Jan,55
20-Jan,23
20-Jan,34
20-Jan,29
20-Jan,6
20-Jan,17
20-Jan,17
20-Jan,34
20-Jan,39
20-Jan,21
20-Jan,38
20-Jan,30
20-Jan,31
20-Jan,36
20-Jan,15
20-Jan,14
20-Jan,22
20-Jan,20
20-Jan,16
20-Jan,19
20-Jan,15
20-Jan,14
20-Jan,3
20-Jan,8
20-Jan,3
20-Jan,3
20-Jan,0
20-Jan,1
20-Jan,1
20-Jan,0
21-Jan,2
21-Jan,0
21-Jan,0
21-Jan,0
21-Jan,0
21-Jan,0
21-Jan,3
21-Jan,1
21-Jan,2
21-Jan,3
21-Jan,0
21-Jan,0
21-Jan,0
21-Jan,0
21-Jan,4
21-Jan,3
21-Jan,14
21-Jan,24
21-Jan,42
21-Jan,33
21-Jan,33
21-Jan,23
21-Jan,23
21-Jan,21
21-Jan,18
21-Jan,33
21-Jan,38
21-Jan,43
21-Jan,28
21-Jan,26
21-Jan,25
21-Jan,16
21-Jan,20
21-Jan,16
21-Jan,19
21-Jan,17
21-Jan,31
21-Jan,17
21-Jan,19
21-Jan,12
21-Jan,5
21-Jan,10
21-Jan,4
21-Jan,4
21-Jan,1
21-Jan,1
21-Jan,0
21-Jan,3
22-Jan,1
22-Jan,0
22-Jan,1
22-Jan,0
22-Jan,0
22-Jan,1
22-Jan,4
22-Jan,0
22-Jan,4
22-Jan,0
22-Jan,3
22-Jan,1
22-Jan,0
22-Jan,1
22-Jan,3
22-Jan,8
22-Jan,8
22-Jan,29
22-Jan,45
22-Jan,36
22-Jan,21
22-Jan,37
22-Jan,37
22-Jan,14
22-Jan,27
22-Jan,41
22-Jan,52
22-Jan,41
22-Jan,23
22-Jan,31
22-Jan,19
22-Jan,16
22-Jan,18
22-Jan,26
22-Jan,40
22-Jan,40
22-Jan,45
22-Jan,18
22-Jan,24
22-Jan,28
22-Jan,23
22-Jan,21
22-Jan,7
22-Jan,4
22-Jan,3
22-Jan,9
22-Jan,2
22-Jan,1
23-Jan,1
23-Jan,0
23-Jan,1
23-Jan,0
23-Jan,1
23-Jan,0
23-Jan,5
23-Jan,2
23-Jan,0
23-Jan,4
23-Jan,0
23-Jan,2
23-Jan,0
23-Jan,3
23-Jan,1
23-Jan,4
23-Jan,17
23-Jan,22
23-Jan,34
23-Jan,31
23-Jan,30
23-Jan,28
23-Jan,43
23-Jan,35
23-Jan,33
23-Jan,51
23-Jan,59
23-Jan,39
23-Jan,33
23-Jan,34
23-Jan,28
23-Jan,28
23-Jan,24
23-Jan,16
23-Jan,20
23-Jan,29
23-Jan,30
23-Jan,16
23-Jan,15
23-Jan,11
23-Jan,17
23-Jan,5
23-Jan,5
23-Jan,3
23-Jan,1
23-Jan,4
23-Jan,2
23-Jan,2
24-Jan,2
24-Jan,0
24-Jan,0
24-Jan,0
24-Jan,2
24-Jan,0
24-Jan,3
24-Jan,2
24-Jan,1
24-Jan,2
24-Jan,0
24-Jan,1
24-Jan,1
24-Jan,3
24-Jan,2
24-Jan,6
24-Jan,13
24-Jan,20
24-Jan,14
24-Jan,32
24-Jan,16
24-Jan,18
24-Jan,13
24-Jan,9
24-Jan,10
24-Jan,15
24-Jan,14
24-Jan,15
24-Jan,18
24-Jan,12
24-Jan,11
24-Jan,6
24-Jan,6
24-Jan,7
24-Jan,7
24-Jan,5
24-Jan,2
24-Jan,4
24-Jan,9
24-Jan,1
24-Jan,5
24-Jan,3
24-Jan,4
24-Jan,3
24-Jan,2
24-Jan,0
24-Jan,2
24-Jan,1
25-Jan,1
25-Jan,0
25-Jan,2
25-Jan,0
25-Jan,0
25-Jan,1
25-Jan,0
25-Jan,0
25-Jan,0
25-Jan,0
25-Jan,0
25-Jan,0
25-Jan,0
25-Jan,1
25-Jan,0
25-Jan,2
25-Jan,1
25-Jan,3
25-Jan,7
25-Jan,7
25-Jan,9
25-Jan,10
25-Jan,9
25-Jan,11
25-Jan,7
25-Jan,8
25-Jan,20
25-Jan,20
25-Jan,11
25-Jan,17
25-Jan,17
25-Jan,15
25-Jan,8
25-Jan,11
25-Jan,6
25-Jan,15
25-Jan,3
25-Jan,6
25-Jan,2
25-Jan,5
25-Jan,2
25-Jan,4
25-Jan,1
25-Jan,4
25-Jan,0
25-Jan,0
25-Jan,0
25-Jan,0
26-Jan,1
26-Jan,1
26-Jan,0
26-Jan,0
26-Jan,1
26-Jan,0
26-Jan,0
26-Jan,0
26-Jan,0
26-Jan,0
26-Jan,0
26-Jan,0
26-Jan,0
26-Jan,1
26-Jan,0
26-Jan,0
26-Jan,1
26-Jan,2
26-Jan,2
26-Jan,6
26-Jan,3
